longitude,latitude,address,n
120.13233,37.818325,"22999 ELMORE RD ,GROVELAND,CA,95321",6179
120.20994,37.83342,"19650 STATE HIGHWAY 120 ,GROVELAND,CA,95321",6180
120.23055,37.823948,"11025 MERRELL RD ,GROVELAND,CA,95321",6181
120.22865,37.822533,"10893 MERRELL RD ,GROVELAND,CA,95321",6182
120.22767,37.821724,"10870 MERRELL RD ,GROVELAND,CA,95321",6183
120.23606,37.827393,"18531 N DOME CT ,GROVELAND,CA,95321",6184
120.23796,37.826748,"18510 WAWONA DR ,GROVELAND,CA,95321",6185
120.2329,37.825363,"11159 MERRELL RD ,GROVELAND,CA,95321",6186
120.15227,37.793816,"22337 HELLS HOLLOW RD ,GROVELAND,CA,95321",6187
120.32389,37.662403,"14648 SOLEDAD WAY ,LA GRANGE,CA,95329",6188
120.32788,37.662609,"14477 SOLEDAD WAY S ,,CA,95329",6189
120.33149,37.659019,"14270 AVENIDA CENTRAL ,LA GRANGE,CA,95329",6190
120.18496,37.780205,"5875 CUNEO RD ,COULTERVILLE,CA,95311",6191
120.23655,37.828266,"18527 N DOME CT ,GROVELAND,CA,95321",6192
120.14218,37.828148,"22544 SANDEAN LN ,GROVELAND,CA,95321",6193
120.14309,37.826759,"22600 SANDEAN LN ,GROVELAND,CA,95321",6194
120.12083,37.798752,"9705 SMITH STATION RD ,GROVELAND,CA,95321",6195
120.32614,37.657265,"1753 CARMELITA LN ,LA GRANGE,CA,95329",6196
120.32253,37.659061,"14660 BONITA CT ,LA GRANGE,CA,95329",6197
120.31241,37.657307,"1784 MERCED FALLS RD ,LA GRANGE,CA,95329",6198
120.27351,38.059582,"24129 AWAHANEE RD ,SONORA,CA,95370",6199
120.27406,38.060066,"24132 AWAHANEE RD ,SONORA,CA,95370",6200
120.27476,38.060574,"24285 OXBOW LN N ,SONORA,CA,95370",6201
120.28201,38.061455,"16460 CADDO CIR ,SONORA,CA,95370",6202
120.27943,38.061081,"24196 BUGGY WAY ,SONORA,CA,95370",6203
120.27599,38.061138,"16616 CADDO CIR ,SONORA,CA,95370",6204
120.28002,38.061275,"24184 BUGGY WAY ,SONORA,CA,95370",6205
120.2757,38.064243,"16727 HILLSIDE DR ,SONORA,CA,95370",6206
120.2737,38.064301,"24380 KEWIN MILL RD ,SONORA,CA,95370",6207
120.2643,38.005371,"21071 CRYSTAL FALLS DR ,SONORA,CA,95370",6208
120.26534,38.005402,"21080 CRYSTAL FALLS DR ,SONORA,CA,95370",6209
120.26325,38.0047,"21064 CRYSTAL FALLS DR ,SONORA,CA,95370",6210
120.2641,38.003555,"20999 NIAGARA RIVER DR ,SONORA,CA,95370",6211
120.26253,38.005253,"21099 RAINIER CT ,SONORA,CA,95370",6212
120.26958,38.013966,"21610 AMERICAN RIVER DR ,SONORA,CA,95370",6213
120.26769,38.012634,"21510 AMERICAN RIVER DR ,SONORA,CA,95370",6214
120.27074,38.013813,"21557 CRYSTAL FALLS DR ,SONORA,CA,95370",6215
120.27073,38.009914,"21365 CRYSTAL FALLS DR ,SONORA,CA,95370",6216
120.27113,38.010399,"16901 BEAR RIVER DR ,,CA,95370",6217
120.27155,38.007275,"16880 TEHACHAPI CT ,SONORA,CA,95370",6218
120.26961,38.007915,"21193 CRYSTAL FALLS DR ,SONORA,CA,95370",6219
120.27153,38.006622,"16890 TEHACHAPI CT ,SONORA,CA,95370",6220
120.27782,38.053459,"16616 WHITE FANG DR ,SONORA,CA,95370",6221
120.28843,38.041248,"16145 BIG HILL RD ,SONORA,CA,95370",6222
120.37581,38.059063,"12330 CATTLE DRIVE TRL ,COLUMBIA,CA,95310",6223
120.36817,38.052948,"23555 ORION MINE RD ,COLUMBIA,CA,95310",6224
120.37632,38.036652,"12393 BIG HILL RD ,SONORA,CA,95370",6225
120.3708,38.039581,"12364 BIG HILL RD ,SONORA,CA,95370",6226
120.36937,38.035767,"12611 GLORY GULCH RD ,SONORA,CA,95370",6227
120.36832,38.036839,"12560 BIG HILL RD ,SONORA,CA,95370",6228
120.36643,38.033566,"22621 VALLEY QUAIL RD ,SONORA,CA,95370",6229
120.34673,38.04921,"13590 ROCKY TOP END RD ,SONORA,CA,95370",6230
120.35062,38.052494,"13440 MOUNTAIN BOY MINE RD ,COLUMBIA,CA,95310",6231
120.35827,38.038521,"13161 BIG HILL RD ,SONORA,CA,95370",6232
120.35336,38.041092,"13280 BIG HILL RD ,SONORA,CA,95370",6233
120.35576,38.035423,"22655 CEDARCREST RD ,SONORA,CA,95370",6234
120.35535,38.034454,"13083 DONDERO RD ,SONORA,CA,95370",6235
120.3555,38.036423,"22804 CEDARCREST RD ,SONORA,CA,95370",6236
120.35961,38.036503,"13191 DONDERO RD ,SONORA,CA,95370",6237
120.23787,38.03846,"22936 SIERRA DR ,TWAIN HARTE,CA,95383",6238
120.2375,38.038811,"22952 SIERRA DR ,TWAIN HARTE,CA,95383",6239
120.23734,38.037537,"22872 FULLER RD ,TWAIN HARTE,CA,95383",6240
120.23775,38.036739,"22881 SIERRA DR ,TWAIN HARTE,CA,95383",6241
120.23275,38.039722,"23022 GOLF CLUB DR ,TWAIN HARTE,CA,95383",6242
120.23502,38.038387,"22951 BLACK OAK DR ,TWAIN HARTE,CA,95383",6243
120.23038,38.037079,"22911 TWAIN HARTE DR ,TWAIN HARTE,CA,95383",6244
120.22655,38.03846,"22945 EAST AVE ,TWAIN HARTE,CA,95383",6245
120.19518,38.057766,"24037 PINE CONE RD ,TWAIN HARTE,CA,95383",6246
120.20358,38.055264,"23866 LEISURE DR ,TWAIN HARTE,CA,95383",6247
120.20322,38.055271,"23845 LEISURE DR ,TWAIN HARTE,CA,95383",6248
120.20558,38.055222,"23880 HILLTOP CIR ,TWAIN HARTE,CA,95383",6249
120.20493,38.053436,"19899 GREENVIEW DR ,TWAIN HARTE,CA,95383",6250
120.19312,38.056686,"23883 PINE LAKE DR ,TWAIN HARTE,CA,95383",6251
120.19135,38.055828,"20405 HEKEKE LN ,MI WUK VILLAGE,CA,95346",6252
120.18894,38.055695,"20510 HEKEKE LN ,MI WUK VILLAGE,CA,95346",6253
120.19439,38.054493,"23827 PINE LAKE DR ,TWAIN HARTE,CA,95383",6254
120.19484,38.053123,"23800 PINE LAKE DR ,TWAIN HARTE,CA,95383",6255
120.23119,38.040428,"23036 STRAUCH DR ,,CA,95383",6256
120.2322,38.04052,"23072 STRAUCH DR ,TWAIN HARTE,CA,95383",6257
120.23568,38.039261,"22931 FULLER RD ,TWAIN HARTE,CA,95383",6258
120.23252,38.039143,"23013 GOLF CLUB DR ,TWAIN HARTE,CA,95383",6259
120.38303,37.947784,"17871 BELLA PLAZUELLA RD ,SONORA,CA,95370",6260
120.38031,37.949497,"12139 VIA VISTA RD ,SONORA,CA,95370",6261
120.38226,37.945045,"17779 PLAZA DEL SUR RD ,SONORA,CA,95370",6262
120.38537,37.946922,"17850 VIA SERENA RD ,SONORA,CA,95370",6263
120.39046,37.94754,"17898 VIA SERENA RD ,SONORA,CA,95370",6264
120.36196,37.95467,"12966 LAKE VALLEY LN ,SONORA,CA,95370",6265
120.35877,37.951023,"18201 JACOBS RD ,SONORA,CA,95370",6266
120.38191,37.959164,"18333 AVENIDA BONITA N ,SONORA,CA,95370",6267
120.38424,37.955559,"18296 AVENIDA BONITA ,SONORA,CA,95370",6268
120.38072,37.956463,"18400 CORTE DEL MONTANA ,SONORA,CA,95370",6269
120.37879,37.956028,"18395 CORTE DEL MONTANA ,SONORA,CA,95370",6270
120.36074,37.958633,"18501 OLD WARDS FERRY RD ,SONORA,CA,95370",6271
120.36305,37.974365,"1210 SANGUINETTI RD ,SONORA,CA,95370",6272
120.3444,37.9683,"13644 JOSHUA WAY ,SONORA,CA,95370",6273
120.33559,37.961025,"18575 LAMBERT LAKE RD ,SONORA,CA,95370",6274
120.34056,37.96426,"18727 OLOV RD ,SONORA,CA,95370",6275
120.34063,37.964615,"13919 FLORENCE WAY ,SONORA,CA,95370",6276
120.34624,37.963112,"13836 FLORENCE WAY ,SONORA,CA,95370",6277
120.36241,37.972786,"1191 SANGUINETTI RD ,SONORA,CA,95370",6278
120.40085,37.958961,"18717 MILL VILLA RD 409,JAMESTOWN,CA,95327",6279
120.40156,37.959496,"18717 MILL VILLA RD 417,JAMESTOWN,CA,95327",6280
120.39912,37.958271,"18717 MILL VILLA RD 254,JAMESTOWN,CA,95327",6281
120.39986,37.958752,"18717 MILL VILLA RD 308,JAMESTOWN,CA,95327",6282
120.39978,37.95779,"18717 MILL VILLA RD 625,JAMESTOWN,CA,95327",6283
120.42162,37.918663,"16280 STAMP MILL LOOP RD ,JAMESTOWN,CA,95327",6284
120.41248,37.903172,"15550 JUMPER MINE RD ,JAMESTOWN,CA,95327",6285
120.42483,37.927715,"16808 CINDY CT ,JAMESTOWN,CA,95327",6286
120.40279,37.95694,"11870 JUSTIN CT ,JAMESTOWN,CA,95327",6287
120.32581,37.975479,"19452 HILLSDALE DR ,SONORA,CA,95370",6288
120.32659,37.973846,"19359 HILLSDALE DR ,SONORA,CA,95370",6289
120.32531,37.975399,"19424 ROCKRIDGE WAY ,SONORA,CA,95370",6290
120.32614,37.97485,"14512 STONE LN ,SONORA,CA,95370",6291
120.32449,37.974442,"19381 ROCKRIDGE WAY ,SONORA,CA,95370",6292
120.32303,37.974403,"14641 STONE LN ,SONORA,CA,95370",6293
120.32664,37.973057,"19311 GRANDVIEW CT ,SONORA,CA,95370",6294
120.32539,37.972748,"19283 HILLSDALE DR ,SONORA,CA,95370",6295
120.32539,37.973602,"14561 STONE LN ,SONORA,CA,95370",6296
120.32368,37.971409,"19281 ROCKRIDGE WAY ,SONORA,CA,95370",6297
120.3227,37.969845,"19140 HILLSDALE DR ,SONORA,CA,95370",6298
120.32146,37.973602,"19321 SUSAN WAY ,SONORA,CA,95370",6299
120.22317,37.97467,"19443 MIRA MONTE RD ,TUOLUMNE,CA,95379",6300
120.22501,37.974022,"19333 MIRA MONTE RD ,TUOLUMNE,CA,95379",6301
120.22556,37.971062,"19202 CANYON DR ,TUOLUMNE,CA,95379",6302
120.25727,37.95274,"18333 ZENI LN ,TUOLUMNE,CA,95379",6303
120.26397,37.951546,"18270 HERSHEY RD E ,TUOLUMNE,CA,95379",6304
120.2548,37.971336,"19325 CHEROKEE RD ,TUOLUMNE,CA,95379",6305
120.23862,37.95285,"18355 DAVIS ACRES RD ,TUOLUMNE,CA,95379",6306
120.25166,37.942665,"17737 SILVER SPUR DR ,TUOLUMNE,CA,95379",6307
120.25215,37.94717,"17870 SILVER SPUR DR ,TUOLUMNE,CA,95379",6308
120.26659,37.945946,"17807 SADDLE DR ,TUOLUMNE,CA,95379",6309
120.36001,37.854382,"13030 KANAKA DR ,JAMESTOWN,CA,95327",6310
120.34543,37.845875,"12291 WAHINE DR ,JAMESTOWN,CA,95327",6311
120.35531,37.851868,"13222 CLIO CT ,,CA,95327",6312
120.16404,37.866837,"13700 CLEMENTS RD ,GROVELAND,CA,95321",6313
120.24179,37.86932,"13450 FERRETTI RD ,GROVELAND,CA,95321",6314
120.45612,37.723999,"5450 EL ENCINO ,LA GRANGE,CA,95329",6315
120.46663,37.71685,"8387 MILPITAS RD ,LA GRANGE,CA,95329",6316
120.47014,37.709103,"4720 ZORRO RD ,LA GRANGE,CA,95329",6317
120.46112,37.712868,"8609 LAS CRUCES ,LA GRANGE,CA,95329",6318
120.45853,37.712105,"4792 LA GRANGE RD ,LA GRANGE,CA,95329",6319
120.45538,37.708839,"4664 AVENIDA LUGO S ,LA GRANGE,CA,95329",6320
120.45494,37.711643,"4831 LA GRANGE RD ,LA GRANGE,CA,95329",6321
120.44699,37.715015,"5015 LA GRANGE RD ,LA GRANGE,CA,95329",6322
120.46536,37.702667,"4300 AVENIDA LUGO S ,LA GRANGE,CA,95329",6323
120.46876,37.705784,"8269 LAS CRUCES ,LA GRANGE,CA,95329",6324
120.46413,37.700535,"4343 AVENIDA LUGO S ,LA GRANGE,CA,95329",6325
120.45243,37.703716,"4563 LOS NOGALES RD ,LA GRANGE,CA,95329",6326
120.45876,37.705021,"4514 LOS NOGALES RD ,LA GRANGE,CA,95329",6327
120.32734,37.685291,"14447 LAS MORAS ST ,,CA,95329",6328
120.32983,37.685062,"14375 LAS MORAS ST ,,CA,95329",6329
120.32674,37.680069,"3045 PEPITO DR ,LA GRANGE,CA,95329",6330
120.32816,37.679764,"3060 PEPITO DR ,LA GRANGE,CA,95329",6331
120.33315,37.676853,"2865 ZARZAMORA ST ,LA GRANGE,CA,95329",6332
120.32854,37.677715,"14430 POTRERO WAY ,LA GRANGE,CA,95329",6333
120.32757,37.677059,"14471 POTRERO WAY ,LA GRANGE,CA,95329",6334
120.26767,38.064907,"17085 PALOMINO LN ,SONORA,CA,95370",6335
120.2685,38.066055,"24432 WILD HORSE LN ,SONORA,CA,95370",6336
120.26801,38.060333,"17094 BROKEN PINE RD ,SONORA,CA,95370",6337
120.26914,38.060513,"17061 BROKEN PINE RD ,SONORA,CA,95370",6338
120.26864,38.058586,"24077 S BEAR CLOVER CT ,SONORA,CA,95370",6339
120.26853,38.060341,"17089 BROKEN PINE RD ,SONORA,CA,95370",6340
120.26961,38.058895,"16935 BROKEN PINE RD ,SONORA,CA,95370",6341
120.27089,38.060204,"17016 BROKEN PINE RD ,SONORA,CA,95370",6342
120.27018,38.058807,"16956 BROKEN PINE RD ,SONORA,CA,95370",6343
120.27251,38.056648,"22864 HITCHING POST RD ,SONORA,CA,95370",6344
120.27261,38.056381,"23915 HITCHING POST RD ,SONORA,CA,95370",6345
120.27515,38.054962,"23865 BUCKBOARD CT ,SONORA,CA,95370",6346
120.27251,38.057034,"23950 PACK TRAIL RD ,SONORA,CA,95370",6347
120.27031,38.057934,"24031 HITCHING POST RD ,SONORA,CA,95370",6348
120.27245,38.053825,"23800 OX-BOW S ,,CA,95370",6349
120.27108,38.056297,"23975 HITCHING POST RD ,SONORA,CA,95370",6350
120.27245,38.053829,"23819 OXBOW LN S ,SONORA,CA,95370",6351
120.27276,38.053192,"23831 OXBOW LN S ,SONORA,CA,95370",6352
120.2705,38.055157,"23875 OXBOW LN S ,SONORA,CA,95370",6353
120.27006,38.057541,"23999 OXBOW LN S ,SONORA,CA,95370",6354
120.26997,38.055264,"23919 OXBOW LN S ,SONORA,CA,95370",6355
120.27245,38.054848,"23906 OXBOW LN S ,SONORA,CA,95370",6356
120.27117,38.058491,"24055 OXBOW LN N ,SONORA,CA,95370",6357
120.27618,38.015652,"16712 SALLANDER DR ,SONORA,CA,95370",6358
120.27763,38.015514,"16643 SALLANDER DR ,SONORA,CA,95370",6359
120.27506,38.016209,"16749 WOODSIDE WAY ,SONORA,CA,95370",6360
120.27506,38.016918,"16741 SALLANDER DR ,SONORA,CA,95370",6361
120.27577,38.006458,"21232 RIDGEVIEW DR ,SONORA,CA,95370",6362
120.27541,38.006351,"21169 RIDGEVIEW DR ,SONORA,CA,95370",6363
120.27311,38.007301,"21200 CRESTVIEW DR ,SONORA,CA,95370",6364
120.27285,38.006191,"21181 CRESTVIEW DR ,SONORA,CA,95370",6365
120.27193,38.01054,"21376 CRESTVIEW DR ,SONORA,CA,95370",6366
120.27161,38.010452,"21365 CRESTVIEW DR ,SONORA,CA,95370",6367
120.27297,38.008682,"21292 CRESTVIEW DR ,SONORA,CA,95370",6368
120.27406,38.008739,"21283 RIDGEVIEW DR ,SONORA,CA,95370",6369
120.27376,38.010502,"21334 EVERGREEN WAY ,SONORA,CA,95370",6370
120.27616,38.011169,"21417 RIDGEVIEW DR ,SONORA,CA,95370",6371
120.27634,38.010258,"21374 RIDGEVIEW DR ,SONORA,CA,95370",6372
120.27834,38.011555,"21417 GREEN MEADOW LN ,SONORA,CA,95370",6373
120.27856,38.011341,"21420 GREEN MEADOW LN ,SONORA,CA,95370",6374
120.27906,38.009949,"16560 FOOTHILL LN ,SONORA,CA,95370",6375
120.27823,38.012302,"16596 S CREEKSIDE DR ,SONORA,CA,95370",6376
120.28017,38.011398,"16556 S CREEKSIDE DR ,SONORA,CA,95370",6377
120.28024,38.009487,"16524 S CREEKSIDE DR ,SONORA,CA,95370",6378
120.27257,38.014412,"21601 CRESTVIEW DR ,SONORA,CA,95370",6379
120.27252,38.011902,"21473 CRESTVIEW DR ,SONORA,CA,95370",6380
120.28477,38.015472,"21654 WATER OAK DR ,SONORA,CA,95370",6381
120.28441,38.014919,"21671 WATER OAK DR ,SONORA,CA,95370",6382
120.28036,38.017033,"16412 ACORN DR ,SONORA,CA,95370",6383
120.28191,38.017635,"21756 WATER OAK DR ,SONORA,CA,95370",6384
120.30782,38.028004,"22235 CONKLIN TRL ,SONORA,CA,95370",6385
120.28166,38.019337,"21850 BELLEVIEW RD 27,SONORA,CA,95370",6386
120.28151,38.019333,"21850 BELLEVIEW RD 26,SONORA,CA,95370",6387
120.28165,38.01897,"21850 BELLEVIEW RD 62,SONORA,CA,95370",6388
120.28162,38.006248,"16455 WHITE OAK DR ,SONORA,CA,95370",6389
120.27712,38.006363,"16581 WHITE OAK DR ,SONORA,CA,95370",6390
120.27937,38.008686,"16549 HABITAT TRL ,SONORA,CA,95370",6391
120.28897,38.017124,"21775 WHITE THORN WAY ,SONORA,CA,95370",6392
120.28787,38.016998,"16137 ACORN DR ,SONORA,CA,95370",6393
120.28642,38.017307,"21775 HYDE ST ,SONORA,CA,95370",6394
120.28706,38.016491,"21740 HYDE ST ,SONORA,CA,95370",6395
120.2895,38.015968,"21706 FORTUNA MINE RD ,SONORA,CA,95370",6396
120.28904,38.014866,"16109 SIRUS MINE LN ,SONORA,CA,95370",6397
120.28799,38.013977,"16201 COMET MINE CT ,SONORA,CA,95370",6398
120.21874,37.986992,"20150 OLD BUCHANAN MINE RD ,TUOLUMNE,CA,95379",6399
120.30435,38.015118,"21662 PASEO DE LOS PORTALES RD ,SONORA,CA,95370",6400
120.30171,38.015266,"15528 BUENA VISTA AVENIDA ,SONORA,CA,95370",6401
120.30361,38.015625,"15495 BUENA VISTA AVENIDA ,SONORA,CA,95370",6402
120.30475,38.014271,"15504 PASEO DE LOS ROBLES RD ,SONORA,CA,95370",6403
120.30491,38.014004,"15501 PASEO DE LOS ROBLES RD ,SONORA,CA,95370",6404
120.30551,38.022751,"22091 EL COYOTE DR ,SONORA,CA,95370",6405
120.31216,38.021225,"22022 MONTGOMERY RD ,SONORA,CA,95370",6406
120.30724,38.019646,"21922 EL COYOTE DR ,SONORA,CA,95370",6407
120.22972,37.992722,"20412 SKYLINE RD ,TUOLUMNE,CA,95379",6408
120.23063,37.992924,"20411 SKYLINE RD ,TUOLUMNE,CA,95379",6409
120.2277,37.9949,"20639 PONDEROSA WAY ,TUOLUMNE,CA,95379",6410
120.22722,37.993927,"20627 PONDEROSA WAY ,TUOLUMNE,CA,95379",6411
120.22737,37.995449,"20582 CANYONVIEW DR ,TUOLUMNE,CA,95379",6412
120.22556,37.993313,"20500 DEERHAVEN DR ,TUOLUMNE,CA,95379",6413
120.22475,37.995674,"20553 ENCHANTED CT ,TUOLUMNE,CA,95379",6414
120.22444,37.993008,"20565 DEERHAVEN DR ,TUOLUMNE,CA,95379",6415
120.22606,37.993801,"20480 DEERHAVEN DR ,TUOLUMNE,CA,95379",6416
120.22295,37.992188,"20384 CANYONVIEW DR ,TUOLUMNE,CA,95379",6417
120.22512,37.993885,"20416 MISTY LN ,TUOLUMNE,CA,95379",6418
120.22261,37.992462,"20413 CANYONVIEW DR ,TUOLUMNE,CA,95379",6419
120.22323,37.990047,"20318 WESTVIEW DR ,TUOLUMNE,CA,95379",6420
120.22374,37.991932,"20553 PONDEROSA WAY ,TUOLUMNE,CA,95379",6421
120.20425,37.853718,"12735 MOUNT JEFFERSON ST ,GROVELAND,CA,95321",6422
120.20617,37.852642,"12675 MOUNT JEFFERSON ST ,GROVELAND,CA,95321",6423
120.22073,37.853748,"12703 JUNIPERO SERRA WAY ,GROVELAND,CA,95321",6424
120.22025,37.853199,"12723 JUNIPERO SERRA WAY ,GROVELAND,CA,95321",6425
120.22016,37.853176,"12745 JUNIPERO SERRA WAY ,GROVELAND,CA,95321",6426
120.22725,37.855545,"19071 JONES HL ,GROVELAND,CA,95321",6427
120.21442,37.846764,"19495 ELDER LN ,GROVELAND,CA,95321",6428
120.22249,37.852539,"19080 DYER CT ,GROVELAND,CA,95321",6429
120.22112,37.85326,"19154 DYER CT ,GROVELAND,CA,95321",6430
120.22034,37.852348,"12616 TANNAHILL DR ,GROVELAND,CA,95321",6431
120.22019,37.851967,"12598 TANNAHILL DR ,GROVELAND,CA,95321",6432
120.22065,37.848953,"19235 SALVADOR CT D,GROVELAND,CA,95321",6433
120.22215,37.852566,"19010 SEAN PATRICK LN ,GROVELAND,CA,95321",6434
120.2224,37.852188,"18991 SEAN PATRICK LN ,GROVELAND,CA,95321",6435
120.21133,37.855179,"20270 PLEASANTVIEW DR ,GROVELAND,CA,95321",6436
120.21501,37.856159,"12850 MUELLER DR ,GROVELAND,CA,95321",6437
120.21742,37.857933,"12921 WELLS FARGO DR ,GROVELAND,CA,95321",6438
120.21812,37.858768,"12918 MUELLER DR ,GROVELAND,CA,95321",6439
120.22084,37.860432,"13075 GAMBLE ST ,GROVELAND,CA,95321",6440
120.22073,37.860161,"13062 GAMBLE ST ,GROVELAND,CA,95321",6441
120.18398,37.847153,"20709 BIG FOOT CIR ,GROVELAND,CA,95321",6442
120.17867,37.84684,"20782 BUTTERCUP CIR ,GROVELAND,CA,95321",6443
120.18058,37.847218,"20761 BIG FOOT CIR ,GROVELAND,CA,95321",6444
120.18163,37.847435,"20750 BIG FOOT CIR ,GROVELAND,CA,95321",6445
120.17866,37.846329,"20767 BUTTERCUP CIR ,GROVELAND,CA,95321",6446
120.17909,37.845257,"20814 KNOLLCREST CT ,GROVELAND,CA,95321",6447
120.17831,37.846909,"20779 BUTTERCUP CIR ,GROVELAND,CA,95321",6448
120.18665,37.8452,"20685 ROCK CT ,GROVELAND,CA,95321",6449
120.18552,37.843613,"20130 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6450
120.18366,37.84412,"20722 NONPAREIL WAY ,GROVELAND,CA,95321",6451
120.17908,37.844875,"20835 KNOLLCREST CT ,GROVELAND,CA,95321",6452
120.18019,37.842987,"20758 NONPAREIL WAY ,GROVELAND,CA,95321",6453
120.186,37.860798,"20700 CHAPARRAL CT ,GROVELAND,CA,95321",6454
120.18243,37.86171,"20830 ELDERBERRY WAY ,GROVELAND,CA,95321",6455
120.17867,37.859825,"20930 ELDERBERRY WAY ,GROVELAND,CA,95321",6456
120.17807,37.8596,"20970 ELDERBERRY WAY ,GROVELAND,CA,95321",6457
120.18465,37.867393,"20961 HILLCROFT DR ,GROVELAND,CA,95321",6458
120.18506,37.866512,"20994 HEMLOCK ST ,GROVELAND,CA,95321",6459
120.17355,37.868572,"13521 CLEMENTS RD ,GROVELAND,CA,95321",6460
120.17586,37.867424,"21234 LARKSPUR CT ,GROVELAND,CA,95321",6461
120.17154,37.864189,"13349 CLEMENTS RD ,GROVELAND,CA,95321",6462
120.17071,37.864075,"13310 CLIFFTON WAY ,GROVELAND,CA,95321",6463
120.33305,37.9692,"14192 TUOLUMNE RD 67,SONORA,CA,95370",6464
120.33166,37.956299,"18330 WARDS FERRY RD 31,SONORA,CA,95370",6465
120.33074,37.957443,"18330 WARDS FERRY RD 74,SONORA,CA,95370",6466
120.33205,37.958714,"18330 WARDS FERRY RD 47B,SONORA,CA,95370",6467
120.32808,37.958141,"18330 WARDS FERRY RD 105,SONORA,CA,95370",6468
120.32872,37.951965,"18130 TINNIN RD ,SONORA,CA,95370",6469
120.30225,37.976479,"19510 SERRANO RD ,SONORA,CA,95370",6470
120.30421,37.970257,"15161 CAVALIERI RD ,SONORA,CA,95370",6471
120.28844,37.962681,"16155 MORRIS RD ,SONORA,CA,95370",6472
120.28207,37.972389,"19300 OVERLOOK DR ,SONORA,CA,95370",6473
120.28445,37.972004,"19229 BEAUCHAMP DR ,SONORA,CA,95370",6474
120.28417,37.96825,"19110 BLACK OAK RD ,SONORA,CA,95370",6475
120.28216,37.967815,"18985 DREW CT ,SONORA,CA,95370",6476
120.28384,37.96756,"18989 BLACK OAK RD ,SONORA,CA,95370",6477
120.2912,37.96244,"16010 MORRIS RD ,SONORA,CA,95370",6478
120.28487,37.963936,"16270 TUOLUMNE RD ,SONORA,CA,95370",6479
120.28461,37.963985,"16280 TUOLUMNE RD ,SONORA,CA,95370",6480
120.28352,37.958832,"18601 WOODHAM CARNE RD ,SONORA,CA,95370",6481
120.27938,37.954926,"18373 COYOTE MEADOW RD ,SONORA,CA,95370",6482
120.45029,37.976688,"19522 RAWHIDE RD ,SONORA,CA,95370",6483
120.228,38.051231,"18850 MIDDLE CAMP SUGAR PINE RD ,TWAIN HARTE,CA,95383",6484
120.2451,38.049301,"18077 PIPIT CT ,TWAIN HARTE,CA,95383",6485
120.21946,38.051334,"23625 ONTARIO DR ,TWAIN HARTE,CA,95383",6486
120.21954,38.045692,"19123 HURON DR ,TWAIN HARTE,CA,95383",6487
120.30487,37.982418,"15461 JENNESS RD ,SONORA,CA,95370",6488
120.30035,37.982513,"15623 JENNESS RD ,SONORA,CA,95370",6489
120.3103,37.980423,"19670 LITTLE CREEK RD ,SONORA,CA,95370",6490
120.31416,37.983913,"19861 TRACE RD ,SONORA,CA,95370",6491
120.37162,37.989285,"863 E BALD MOUNTAIN RD ,SONORA,CA,95370",6492
120.36735,37.980942,"19757 GREENLEY RD ,SONORA,CA,95370",6493
120.3629,37.985043,"19986 LANE CT ,SONORA,CA,95370",6494
120.36805,37.977993,"12720 ROBINIA CIR 15,SONORA,CA,95370",6495
120.32712,37.978752,"14500 MONO WAY ,SONORA,CA,95370",6496
120.25583,37.961365,"17555 TUOLUMNE RD ,TUOLUMNE,CA,95379",6497
120.39214,37.945881,"17794 CAMPBELL FLAT RD ,SONORA,CA,95370",6498
120.34911,37.969067,"13535 JOSHUA WAY ,SONORA,CA,95370",6499
120.5863,37.894089,"14830 LAKEFRONT DR ,JAMESTOWN,CA,95327",6500
120.21155,37.848408,"19454 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6501
120.21204,37.848106,"19433 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6502
120.21648,37.848171,"19323 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6503
120.2102,37.847221,"19655 CHAMBERLAIN CT ,GROVELAND,CA,95321",6504
120.21221,37.851501,"19550 CHAFFEE CIR ,GROVELAND,CA,95321",6505
120.20992,37.850525,"19530 PLEASANTVIEW DR ,GROVELAND,CA,95321",6506
120.21117,37.851444,"19601 CHAFFEE CIR ,GROVELAND,CA,95321",6507
120.20844,37.850464,"19575 PLEASANTVIEW DR ,GROVELAND,CA,95321",6508
120.21101,37.850342,"19495 PLEASANTVIEW DR ,GROVELAND,CA,95321",6509
120.21006,37.848381,"19534 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6510
120.21032,37.848129,"19523 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6511
120.20635,37.849586,"19664 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6512
120.20332,37.849464,"19774 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6513
120.20559,37.849136,"19689 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6514
120.20039,37.849609,"12494 CASSARETTO CT ,GROVELAND,CA,95321",6515
120.20288,37.848557,"19809 PINE MOUNTAIN DR ,GROVELAND,CA,95321",6516
120.20491,37.852116,"19710 PLEASANTVIEW DR ,GROVELAND,CA,95321",6517
120.20474,37.85186,"19715 PLEASANTVIEW DR ,GROVELAND,CA,95321",6518
120.20738,37.85088,"19611 PLEASANTVIEW DR ,GROVELAND,CA,95321",6519
